ID_participant,cog_load,animal,tail,covered,resolution,att_resp.corr,att_resp.rt,first_procedure,gender,age,vosi_object,vosi_spatial,exp_model,exp_photo,exp_math,exp_experiment
035,1,Goat,Short,Left,high,1,1.4849827,PFT,f,22,51,26,1,3,4,0
035,1,Crow,Long,Left,medium,1,0.7846677,PFT,f,22,51,26,1,3,4,0
035,1,Giraffe,Long,Left,low,1,1.1854782,PFT,f,22,51,26,1,3,4,0
035,1,Jaguar,Long,Left,high,1,1.1043746,PFT,f,22,51,26,1,3,4,0
036,1,Tiger,Long,Right,medium,1,3.2544937,PFT,f,19,52,41,1,3,6,0
036,1,Hippo,Short,Left,low,1,1.8567645,PFT,f,19,52,41,1,3,6,0
036,1,Elephant,Short,Right,low,1,2.4883675,PFT,f,19,52,41,1,3,6,0
036,1,Wolf,Long,Right,high,1,1.8978481,PFT,f,19,52,41,1,3,6,0
036,1,Giraffe,Long,Left,high,0,1.012936,PFT,f,19,52,41,1,3,6,0
036,1,Crow,Long,Left,high,1,1.8574133,PFT,f,19,52,41,1,3,6,0
036,1,Gazelle,Short,Right,low,1,1.129763,PFT,f,19,52,41,1,3,6,0
036,1,Jaguar,Long,Left,high,1,1.2891573,PFT,f,19,52,41,1,3,6,0
036,1,Chameleon,Long,Right,low,0,1.1662209,PFT,f,19,52,41,1,3,6,0
036,1,Zebra,Long,Left,low,0,3.7124191,PFT,f,19,52,41,1,3,6,0
036,1,Horse,Long,Right,high,1,1.1323575,PFT,f,19,52,41,1,3,6,0
036,1,Zebra,Long,Left,high,1,1.1071684,PFT,f,19,52,41,1,3,6,0
036,1,Monkey,Long,Left,high,1,1.4911151,PFT,f,19,52,41,1,3,6,0
036,1,Mole,Short,Right,high,1,1.0377221,PFT,f,19,52,41,1,3,6,0
036,1,Panda,Short,Left,medium,1,1.0255171,PFT,f,19,52,41,1,3,6,0
036,1,Elephant,Short,Right,medium,1,1.2373276,PFT,f,19,52,41,1,3,6,0
036,1,Camel,Short,Right,low,1,0.8516598,PFT,f,19,52,41,1,3,6,0
036,1,Hippo,Short,Left,medium,1,0.8737935,PFT,f,19,52,41,1,3,6,0
036,1,Bear,Short,Left,low,1,2.27141,PFT,f,19,52,41,1,3,6,0
036,1,Goat,Short,Left,medium,1,0.7805416,PFT,f,19,52,41,1,3,6,0
036,1,Elephant,Short,Right,high,1,2.0862956,PFT,f,19,52,41,1,3,6,0
036,1,Lamb,Short,Right,medium,1,1.303331,PFT,f,19,52,41,1,3,6,0
036,1,Horse,Long,Right,medium,1,1.0533262,PFT,f,19,52,41,1,3,6,0
036,1,Monkey,Long,Left,low,0,1.9467225,PFT,f,19,52,41,1,3,6,0
036,1,Chameleon,Long,Right,high,1,1.9290439,PFT,f,19,52,41,1,3,6,0
036,1,Deer,Short,Left,high,1,1.6232549,PFT,f,19,52,41,1,3,6,0
036,1,Gazelle,Short,Right,medium,1,1.2373778,PFT,f,19,52,41,1,3,6,0
036,1,Lamb,Short,Right,high,1,1.1499946,PFT,f,19,52,41,1,3,6,0
036,1,Deer,Short,Left,medium,1,0.8813,PFT,f,19,52,41,1,3,6,0
036,1,Sheep,Short,Right,low,0,1.3840829,PFT,f,19,52,41,1,3,6,0
036,1,Pig,Short,Right,high,1,1.3233402,PFT,f,19,52,41,1,3,6,0
036,1,Bear,Short,Left,high,1,0.778301,PFT,f,19,52,41,1,3,6,0
036,1,Jaguar,Long,Left,medium,1,0.8235402,PFT,f,19,52,41,1,3,6,0
036,1,Bear,Short,Left,medium,1,0.6378112,PFT,f,19,52,41,1,3,6,0
036,1,Kangaroo,Long,Left,high,0,1.0210525,PFT,f,19,52,41,1,3,6,0
036,1,Camel,Short,Right,medium,1,0.7714223,PFT,f,19,52,41,1,3,6,0
036,1,Zebra,Long,Left,medium,1,0.6556482,PFT,f,19,52,41,1,3,6,0
036,1,Giraffe,Long,Left,low,0,0.6700276,PFT,f,19,52,41,1,3,6,0
036,1,Deer,Short,Left,low,1,0.8264835,PFT,f,19,52,41,1,3,6,0
036,1,Wolf,Long,Right,low,1,1.034396,PFT,f,19,52,41,1,3,6,0
036,1,Gazelle,Short,Right,high,1,0.7675957,PFT,f,19,52,41,1,3,6,0
036,1,Giraffe,Long,Left,medium,0,0.7938368,PFT,f,19,52,41,1,3,6,0
036,1,Fox,Long,Right,high,1,1.7512456,PFT,f,19,52,41,1,3,6,0
036,1,Mole,Short,Right,low,1,0.7853216,PFT,f,19,52,41,1,3,6,0
036,1,Rhino,Short,Left,medium,1,0.6319043,PFT,f,19,52,41,1,3,6,0
036,1,Crow,Long,Left,medium,1,0.9446496,PFT,f,19,52,41,1,3,6,0
036,1,Kangaroo,Long,Left,low,0,1.0514373,PFT,f,19,52,41,1,3,6,0
036,1,Lamb,Short,Right,low,1,0.8276876,PFT,f,19,52,41,1,3,6,0
036,1,Goat,Short,Left,high,1,0.6286029,PFT,f,19,52,41,1,3,6,0
036,1,Monkey,Long,Left,medium,1,0.6924898,PFT,f,19,52,41,1,3,6,0
036,1,Mole,Short,Right,medium,1,0.5966163,PFT,f,19,52,41,1,3,6,0
036,1,Fox,Long,Right,medium,1,0.6124747,PFT,f,19,52,41,1,3,6,0
036,1,Tiger,Long,Right,low,1,0.9865288,PFT,f,19,52,41,1,3,6,0
036,1,Wolf,Long,Right,medium,1,0.5295173,PFT,f,19,52,41,1,3,6,0
036,1,Sheep,Short,Right,medium,1,0.7842212,PFT,f,19,52,41,1,3,6,0
036,1,Lion,Long,Right,high,1,0.6293047,PFT,f,19,52,41,1,3,6,0
036,1,Goat,Short,Left,low,1,0.6506299,PFT,f,19,52,41,1,3,6,0
036,1,Lion,Long,Right,low,0,0.9113077,PFT,f,19,52,41,1,3,6,0
036,1,Lion,Long,Right,medium,1,0.6864841,PFT,f,19,52,41,1,3,6,0
036,1,Rhino,Short,Left,low,1,0.5781606,PFT,f,19,52,41,1,3,6,0
036,1,Bull,Long,Left,low,0,0.7219637,PFT,f,19,52,41,1,3,6,0
036,1,Fox,Long,Right,low,1,0.8406646,PFT,f,19,52,41,1,3,6,0
036,1,Crow,Long,Left,low,1,0.9059855,PFT,f,19,52,41,1,3,6,0
036,1,Sheep,Short,Right,high,1,0.5096498,PFT,f,19,52,41,1,3,6,0
036,1,Rhino,Short,Left,high,1,0.578645,PFT,f,19,52,41,1,3,6,0
036,1,Kangaroo,Long,Left,medium,0,0.6345344,PFT,f,19,52,41,1,3,6,0
036,1,Pig,Short,Right,low,1,0.5560976,PFT,f,19,52,41,1,3,6,0
036,1,Tiger,Long,Right,high,1,0.5213903,PFT,f,19,52,41,1,3,6,0
036,1,Chameleon,Long,Right,medium,1,0.8371318,PFT,f,19,52,41,1,3,6,0
036,1,Panda,Short,Left,low,1,0.5141676,PFT,f,19,52,41,1,3,6,0
036,1,Pig,Short,Right,medium,1,0.4538706,PFT,f,19,52,41,1,3,6,0
036,1,Jaguar,Long,Left,low,1,0.8055652,PFT,f,19,52,41,1,3,6,0
036,1,Bull,Long,Left,medium,0,0.6294431,PFT,f,19,52,41,1,3,6,0
036,1,Camel,Short,Right,high,1,0.5749284,PFT,f,19,52,41,1,3,6,0
036,1,Panda,Short,Left,high,1,0.6022524,PFT,f,19,52,41,1,3,6,0
036,1,Horse,Long,Right,low,0,0.4426185,PFT,f,19,52,41,1,3,6,0
036,1,Hippo,Short,Left,high,1,0.6294313,PFT,f,19,52,41,1,3,6,0
036,1,Bull,Long,Left,high,0,0.7272041,PFT,f,19,52,41,1,3,6,0
037,1,Bull,Long,Left,medium,0,3.3230113,PFT,f,20,51,43,1,2,5,0
037,1,Zebra,Long,Left,high,0,2.0866591,PFT,f,20,51,43,1,2,5,0
037,1,Bear,Short,Left,low,1,2.3894539,PFT,f,20,51,43,1,2,5,0
037,1,Kangaroo,Long,Left,low,1,2.8604707,PFT,f,20,51,43,1,2,5,0
037,1,Giraffe,Long,Left,high,0,1.7674329,PFT,f,20,51,43,1,2,5,0
037,1,Sheep,Short,Right,medium,1,3.2086616,PFT,f,20,51,43,1,2,5,0
037,1,Fox,Long,Right,high,1,5.7119911,PFT,f,20,51,43,1,2,5,0
037,1,Sheep,Short,Right,low,1,2.5954347,PFT,f,20,51,43,1,2,5,0
037,1,Rhino,Short,Left,low,1,1.7324728,PFT,f,20,51,43,1,2,5,0
037,1,Wolf,Long,Right,low,1,3.4833308,PFT,f,20,51,43,1,2,5,0
037,1,Chameleon,Long,Right,low,1,1.946996,PFT,f,20,51,43,1,2,5,0
037,1,Gazelle,Short,Right,high,1,4.011558,PFT,f,20,51,43,1,2,5,0
037,1,Tiger,Long,Right,high,1,5.4187309,PFT,f,20,51,43,1,2,5,0
037,1,Horse,Long,Right,high,1,3.3715446,PFT,f,20,51,43,1,2,5,0
037,1,Mole,Short,Right,medium,1,10.3960817,PFT,f,20,51,43,1,2,5,0
037,1,Bull,Long,Left,low,1,5.5664973,PFT,f,20,51,43,1,2,5,0
037,1,Chameleon,Long,Right,high,1,5.4065553,PFT,f,20,51,43,1,2,5,0
037,1,Tiger,Long,Right,low,1,4.2676406,PFT,f,20,51,43,1,2,5,0
037,1,Lamb,Short,Right,high,1,1.8265038,PFT,f,20,51,43,1,2,5,0
037,1,Chameleon,Long,Right,medium,1,2.0375838,PFT,f,20,51,43,1,2,5,0
037,1,Panda,Short,Left,medium,1,1.7711967,PFT,f,20,51,43,1,2,5,0
037,1,Gazelle,Short,Right,medium,1,1.5048162,PFT,f,20,51,43,1,2,5,0
037,1,Jaguar,Long,Left,low,1,1.5293729,PFT,f,20,51,43,1,2,5,0
037,1,Monkey,Long,Left,high,1,1.3985665,PFT,f,20,51,43,1,2,5,0
037,1,Wolf,Long,Right,high,1,6.6905833,PFT,f,20,51,43,1,2,5,0
037,1,Tiger,Long,Right,medium,1,1.0194534,PFT,f,20,51,43,1,2,5,0
037,1,Jaguar,Long,Left,high,1,2.3839599,PFT,f,20,51,43,1,2,5,0
037,1,Goat,Short,Left,medium,1,1.4110447,PFT,f,20,51,43,1,2,5,0
037,1,Camel,Short,Right,low,1,2.1054879,PFT,f,20,51,43,1,2,5,0
037,1,Lion,Long,Right,high,1,2.3016515,PFT,f,20,51,43,1,2,5,0
037,1,Lion,Long,Right,medium,1,1.8782902,PFT,f,20,51,43,1,2,5,0
037,1,Wolf,Long,Right,medium,1,2.350375,PFT,f,20,51,43,1,2,5,0
037,1,Elephant,Short,Right,medium,0,5.6171276,PFT,f,20,51,43,1,2,5,0
037,1,Bull,Long,Left,high,0,1.7809322,PFT,f,20,51,43,1,2,5,0
037,1,Crow,Long,Left,low,0,4.278766,PFT,f,20,51,43,1,2,5,0
037,1,Pig,Short,Right,medium,1,2.3647751,PFT,f,20,51,43,1,2,5,0
037,1,Fox,Long,Right,low,1,8.0170803,PFT,f,20,51,43,1,2,5,0
037,1,Hippo,Short,Left,medium,1,3.1695023,PFT,f,20,51,43,1,2,5,0
037,1,Mole,Short,Right,high,1,8.8019207,PFT,f,20,51,43,1,2,5,0
037,1,Pig,Short,Right,high,1,1.7170905,PFT,f,20,51,43,1,2,5,0
037,1,Deer,Short,Left,high,1,1.2369532,PFT,f,20,51,43,1,2,5,0
037,1,Camel,Short,Right,medium,1,1.1967372,PFT,f,20,51,43,1,2,5,0
037,1,Bear,Short,Left,high,1,0.9526262,PFT,f,20,51,43,1,2,5,0
037,1,Bear,Short,Left,medium,1,1.1225674,PFT,f,20,51,43,1,2,5,0
037,1,Horse,Long,Right,low,1,1.2879204,PFT,f,20,51,43,1,2,5,0
037,1,Elephant,Short,Right,high,0,11.1515275,PFT,f,20,51,43,1,2,5,0
037,1,Panda,Short,Left,high,1,1.5352373,PFT,f,20,51,43,1,2,5,0
037,1,Zebra,Long,Left,medium,1,4.2130271,PFT,f,20,51,43,1,2,5,0
037,1,Rhino,Short,Left,medium,1,2.6484968,PFT,f,20,51,43,1,2,5,0
037,1,Pig,Short,Right,low,1,1.2717701,PFT,f,20,51,43,1,2,5,0
037,1,Lamb,Short,Right,medium,1,1.9907683,PFT,f,20,51,43,1,2,5,0
037,1,Rhino,Short,Left,high,1,2.1288672,PFT,f,20,51,43,1,2,5,0
037,1,Deer,Short,Left,low,1,2.763202,PFT,f,20,51,43,1,2,5,0
037,1,Crow,Long,Left,medium,1,3.3020342,PFT,f,20,51,43,1,2,5,0
037,1,Monkey,Long,Left,low,1,1.8334937,PFT,f,20,51,43,1,2,5,0
037,1,Giraffe,Long,Left,medium,0,3.2130893,PFT,f,20,51,43,1,2,5,0
037,1,Fox,Long,Right,medium,1,2.9084295,PFT,f,20,51,43,1,2,5,0
037,1,Hippo,Short,Left,low,1,3.3763274,PFT,f,20,51,43,1,2,5,0
037,1,Crow,Long,Left,high,1,2.84966,PFT,f,20,51,43,1,2,5,0
037,1,Goat,Short,Left,low,1,2.8951664,PFT,f,20,51,43,1,2,5,0
037,1,Jaguar,Long,Left,medium,1,4.7147747,PFT,f,20,51,43,1,2,5,0
037,1,Lamb,Short,Right,low,1,4.224348,PFT,f,20,51,43,1,2,5,0
037,1,Horse,Long,Right,medium,1,1.8245198,PFT,f,20,51,43,1,2,5,0
037,1,Panda,Short,Left,low,1,0.934667,PFT,f,20,51,43,1,2,5,0
037,1,Giraffe,Long,Left,low,0,3.0339525,PFT,f,20,51,43,1,2,5,0
037,1,Hippo,Short,Left,high,1,0.9017208,PFT,f,20,51,43,1,2,5,0
037,1,Elephant,Short,Right,low,0,2.3636153,PFT,f,20,51,43,1,2,5,0
037,1,Zebra,Long,Left,low,0,2.6259831,PFT,f,20,51,43,1,2,5,0
037,1,Kangaroo,Long,Left,medium,1,2.003734,PFT,f,20,51,43,1,2,5,0
037,1,Lion,Long,Right,low,1,4.8900787,PFT,f,20,51,43,1,2,5,0
037,1,Deer,Short,Left,medium,1,1.4311089,PFT,f,20,51,43,1,2,5,0
037,1,Gazelle,Short,Right,low,1,1.3223689,PFT,f,20,51,43,1,2,5,0
037,1,Goat,Short,Left,high,1,3.5211385,PFT,f,20,51,43,1,2,5,0
037,1,Camel,Short,Right,high,1,0.8500534,PFT,f,20,51,43,1,2,5,0
037,1,Kangaroo,Long,Left,high,1,3.5290043,PFT,f,20,51,43,1,2,5,0
037,1,Sheep,Short,Right,high,1,1.2488109,PFT,f,20,51,43,1,2,5,0
037,1,Monkey,Long,Left,medium,1,0.8144008,PFT,f,20,51,43,1,2,5,0
037,1,Mole,Short,Right,low,1,1.3213533,PFT,f,20,51,43,1,2,5,0
007,0,Deer,Short,Left,medium,1,1.7242882,ATT,f,19,45,36,1,6,4,0
007,0,Zebra,Long,Left,high,0,1.3653028,ATT,f,19,45,36,1,6,4,0
007,0,Sheep,Short,Right,medium,1,2.2747063,ATT,f,19,45,36,1,6,4,0
007,0,Giraffe,Long,Left,high,0,1.6170302,ATT,f,19,45,36,1,6,4,0
007,0,Camel,Short,Right,medium,1,1.6168894,ATT,f,19,45,36,1,6,4,0
007,0,Kangaroo,Long,Left,high,1,1.7560647,ATT,f,19,45,36,1,6,4,0
007,0,Kangaroo,Long,Left,low,1,1.7674586,ATT,f,19,45,36,1,6,4,0
007,0,Chameleon,Long,Right,medium,1,1.2340617,ATT,f,19,45,36,1,6,4,0
007,0,Wolf,Long,Right,medium,0,1.3734558,ATT,f,19,45,36,1,6,4,0
007,0,Giraffe,Long,Left,medium,0,3.2349361,ATT,f,19,45,36,1,6,4,0
007,0,Bear,Short,Left,high,1,1.0753284,ATT,f,19,45,36,1,6,4,0
007,0,Goat,Short,Left,high,1,1.7268713,ATT,f,19,45,36,1,6,4,0
007,0,Chameleon,Long,Right,low,1,1.384517,ATT,f,19,45,36,1,6,4,0
007,0,Hippo,Short,Left,medium,1,1.1741534,ATT,f,19,45,36,1,6,4,0
007,0,Lion,Long,Right,low,1,3.3549066,ATT,f,19,45,36,1,6,4,0
007,0,Zebra,Long,Left,medium,0,1.8771892,ATT,f,19,45,36,1,6,4,0
007,0,Jaguar,Long,Left,medium,1,1.3327876,ATT,f,19,45,36,1,6,4,0
007,0,Bear,Short,Left,low,1,1.9711378,ATT,f,19,45,36,1,6,4,0
007,0,Gazelle,Short,Right,medium,1,3.5471576,ATT,f,19,45,36,1,6,4,0
007,0,Jaguar,Long,Left,high,1,1.2962221,ATT,f,19,45,36,1,6,4,0
007,0,Deer,Short,Left,high,1,1.398498,ATT,f,19,45,36,1,6,4,0
007,0,Wolf,Long,Right,high,0,1.2180797,ATT,f,19,45,36,1,6,4,0
007,0,Tiger,Long,Right,low,1,1.242227,ATT,f,19,45,36,1,6,4,0
007,0,Bear,Short,Left,medium,1,1.3562579,ATT,f,19,45,36,1,6,4,0
007,0,Rhino,Short,Left,low,1,1.443976,ATT,f,19,45,36,1,6,4,0
007,0,Sheep,Short,Right,low,1,1.9703061,ATT,f,19,45,36,1,6,4,0
007,0,Rhino,Short,Left,medium,1,1.6024832,ATT,f,19,45,36,1,6,4,0
007,0,Wolf,Long,Right,low,0,1.291087,ATT,f,19,45,36,1,6,4,0
007,0,Zebra,Long,Left,low,0,2.4844853,ATT,f,19,45,36,1,6,4,0
007,0,Panda,Short,Left,high,1,2.020249,ATT,f,19,45,36,1,6,4,0
007,0,Bull,Long,Left,high,1,2.6598432,ATT,f,19,45,36,1,6,4,0
007,0,Crow,Long,Left,low,1,3.0689954,ATT,f,19,45,36,1,6,4,0
007,0,Mole,Short,Right,high,1,1.6604538,ATT,f,19,45,36,1,6,4,0
007,0,Crow,Long,Left,high,1,1.5391209,ATT,f,19,45,36,1,6,4,0
007,0,Tiger,Long,Right,high,1,0.9830451,ATT,f,19,45,36,1,6,4,0
007,0,Lion,Long,Right,medium,1,0.8340746,ATT,f,19,45,36,1,6,4,0
007,0,Bull,Long,Left,low,1,3.519783,ATT,f,19,45,36,1,6,4,0
007,0,Lamb,Short,Right,high,1,2.6149545,ATT,f,19,45,36,1,6,4,0
007,0,Hippo,Short,Left,low,1,1.1467096,ATT,f,19,45,36,1,6,4,0
007,0,Lamb,Short,Right,medium,1,1.5497956,ATT,f,19,45,36,1,6,4,0
007,0,Lamb,Short,Right,low,1,1.6002947,ATT,f,19,45,36,1,6,4,0
007,0,Kangaroo,Long,Left,medium,1,1.0073212,ATT,f,19,45,36,1,6,4,0
007,0,Panda,Short,Left,low,1,1.0939507,ATT,f,19,45,36,1,6,4,0
007,0,Sheep,Short,Right,high,1,0.7312227,ATT,f,19,45,36,1,6,4,0
007,0,Pig,Short,Right,high,1,0.7209777,ATT,f,19,45,36,1,6,4,0
007,0,Jaguar,Long,Left,low,1,1.2916635,ATT,f,19,45,36,1,6,4,0
007,0,Horse,Long,Right,medium,1,1.1478669,ATT,f,19,45,36,1,6,4,0
007,0,Bull,Long,Left,medium,0,1.2790556,ATT,f,19,45,36,1,6,4,0
007,0,Elephant,Short,Right,low,1,3.0210625,ATT,f,19,45,36,1,6,4,0
007,0,Mole,Short,Right,low,1,1.0101629,ATT,f,19,45,36,1,6,4,0
007,0,Gazelle,Short,Right,high,1,4.0757626,ATT,f,19,45,36,1,6,4,0
007,0,Crow,Long,Left,medium,1,0.8087375,ATT,f,19,45,36,1,6,4,0
007,0,Deer,Short,Left,low,1,1.8404823,ATT,f,19,45,36,1,6,4,0
007,0,Elephant,Short,Right,medium,1,2.1024979,ATT,f,19,45,36,1,6,4,0
007,0,Monkey,Long,Left,high,1,1.3784499,ATT,f,19,45,36,1,6,4,0
007,0,Monkey,Long,Left,low,1,0.8397967,ATT,f,19,45,36,1,6,4,0
007,0,Tiger,Long,Right,medium,1,0.7013074,ATT,f,19,45,36,1,6,4,0
007,0,Panda,Short,Left,medium,1,0.9893785,ATT,f,19,45,36,1,6,4,0
007,0,Chameleon,Long,Right,high,1,1.1603017,ATT,f,19,45,36,1,6,4,0
007,0,Pig,Short,Right,low,1,0.6390024,ATT,f,19,45,36,1,6,4,0
007,0,Pig,Short,Right,medium,1,0.7517345,ATT,f,19,45,36,1,6,4,0
007,0,Elephant,Short,Right,high,1,1.9619853,ATT,f,19,45,36,1,6,4,0
007,0,Hippo,Short,Left,high,1,1.7368197,ATT,f,19,45,36,1,6,4,0
007,0,Lion,Long,Right,high,1,0.8708013,ATT,f,19,45,36,1,6,4,0
007,0,Mole,Short,Right,medium,1,0.7243039,ATT,f,19,45,36,1,6,4,0
007,0,Horse,Long,Right,low,1,1.2569366,ATT,f,19,45,36,1,6,4,0
007,0,Fox,Long,Right,low,1,1.0056494,ATT,f,19,45,36,1,6,4,0
007,0,Rhino,Short,Left,high,1,1.3406867,ATT,f,19,45,36,1,6,4,0
007,0,Camel,Short,Right,high,0,2.6602743,ATT,f,19,45,36,1,6,4,0
007,0,Giraffe,Long,Left,low,0,3.9753715,ATT,f,19,45,36,1,6,4,0
007,0,Fox,Long,Right,high,1,1.0637171,ATT,f,19,45,36,1,6,4,0
007,0,Monkey,Long,Left,medium,1,0.8990931,ATT,f,19,45,36,1,6,4,0
007,0,Camel,Short,Right,low,1,1.6598118,ATT,f,19,45,36,1,6,4,0
007,0,Fox,Long,Right,medium,1,1.5506379,ATT,f,19,45,36,1,6,4,0
007,0,Goat,Short,Left,medium,1,0.99802,ATT,f,19,45,36,1,6,4,0
007,0,Goat,Short,Left,low,1,1.8170362,ATT,f,19,45,36,1,6,4,0
007,0,Gazelle,Short,Right,low,1,1.3909333,ATT,f,19,45,36,1,6,4,0
007,0,Horse,Long,Right,high,1,0.9478893,ATT,f,19,45,36,1,6,4,0
038,1,Mole,Short,Right,high,1,7.1533604,PFT,m,20,60,43,1,2,6,0
038,1,Horse,Long,Right,low,1,1.7608126,PFT,m,20,60,43,1,2,6,0
038,1,Chameleon,Long,Right,medium,1,1.8058268,PFT,m,20,60,43,1,2,6,0
038,1,Goat,Short,Left,low,1,1.1273055,PFT,m,20,60,43,1,2,6,0
038,1,Lamb,Short,Right,medium,1,1.271133,PFT,m,20,60,43,1,2,6,0
038,1,Hippo,Short,Left,low,1,1.3160057,PFT,m,20,60,43,1,2,6,0
038,1,Lamb,Short,Right,low,1,1.6903576,PFT,m,20,60,43,1,2,6,0
038,1,Lion,Long,Right,medium,1,1.5887783,PFT,m,20,60,43,1,2,6,0
038,1,Hippo,Short,Left,medium,1,0.8058234,PFT,m,20,60,43,1,2,6,0
038,1,Horse,Long,Right,medium,0,1.1356816,PFT,m,20,60,43,1,2,6,0
038,1,Bull,Long,Left,medium,0,2.2618292,PFT,m,20,60,43,1,2,6,0
038,1,Giraffe,Long,Left,high,0,2.531459,PFT,m,20,60,43,1,2,6,0
038,1,Lamb,Short,Right,high,1,1.4687607,PFT,m,20,60,43,1,2,6,0
038,1,Kangaroo,Long,Left,low,0,1.4467594,PFT,m,20,60,43,1,2,6,0
038,1,Crow,Long,Left,low,0,1.1766886,PFT,m,20,60,43,1,2,6,0
038,1,Jaguar,Long,Left,low,0,3.7020064,PFT,m,20,60,43,1,2,6,0
038,1,Wolf,Long,Right,high,0,1.7838791,PFT,m,20,60,43,1,2,6,0
038,1,Monkey,Long,Left,medium,1,1.1191714,PFT,m,20,60,43,1,2,6,0
038,1,Camel,Short,Right,medium,1,2.422151,PFT,m,20,60,43,1,2,6,0
038,1,Gazelle,Short,Right,medium,1,0.6073357,PFT,m,20,60,43,1,2,6,0
038,1,Camel,Short,Right,low,1,0.7551343,PFT,m,20,60,43,1,2,6,0
038,1,Crow,Long,Left,high,0,0.7961225,PFT,m,20,60,43,1,2,6,0
038,1,Kangaroo,Long,Left,medium,0,0.9383736,PFT,m,20,60,43,1,2,6,0
038,1,Giraffe,Long,Left,low,0,2.8488313,PFT,m,20,60,43,1,2,6,0
038,1,Horse,Long,Right,high,0,2.560291,PFT,m,20,60,43,1,2,6,0
038,1,Wolf,Long,Right,low,0,1.0520059,PFT,m,20,60,43,1,2,6,0
038,1,Fox,Long,Right,high,0,0.7489503,PFT,m,20,60,43,1,2,6,0
038,1,Panda,Short,Left,medium,1,1.6142902,PFT,m,20,60,43,1,2,6,0
038,1,Fox,Long,Right,medium,0,0.9310612,PFT,m,20,60,43,1,2,6,0
038,1,Bear,Short,Left,medium,1,1.0708014,PFT,m,20,60,43,1,2,6,0
038,1,Mole,Short,Right,medium,1,2.7492089,PFT,m,20,60,43,1,2,6,0
038,1,Pig,Short,Right,high,1,2.2637931,PFT,m,20,60,43,1,2,6,0
038,1,Zebra,Long,Left,medium,0,1.2349686,PFT,m,20,60,43,1,2,6,0
038,1,Monkey,Long,Left,low,1,0.9642984,PFT,m,20,60,43,1,2,6,0
038,1,Sheep,Short,Right,low,1,1.7044797,PFT,m,20,60,43,1,2,6,0
038,1,Wolf,Long,Right,medium,0,0.5567837,PFT,m,20,60,43,1,2,6,0
038,1,Goat,Short,Left,high,1,0.7896196,PFT,m,20,60,43,1,2,6,0
038,1,Kangaroo,Long,Left,high,0,0.6308903,PFT,m,20,60,43,1,2,6,0
038,1,Sheep,Short,Right,medium,1,4.2370246,PFT,m,20,60,43,1,2,6,0
038,1,Giraffe,Long,Left,medium,0,0.7949702,PFT,m,20,60,43,1,2,6,0
038,1,Deer,Short,Left,medium,1,1.2094242,PFT,m,20,60,43,1,2,6,0
038,1,Goat,Short,Left,medium,1,0.4991046,PFT,m,20,60,43,1,2,6,0
038,1,Gazelle,Short,Right,high,1,0.7043194,PFT,m,20,60,43,1,2,6,0
038,1,Bear,Short,Left,low,1,1.5167074,PFT,m,20,60,43,1,2,6,0
038,1,Deer,Short,Left,low,1,0.8777323,PFT,m,20,60,43,1,2,6,0
038,1,Sheep,Short,Right,high,1,2.1507749,PFT,m,20,60,43,1,2,6,0
038,1,Bull,Long,Left,low,0,0.7898904,PFT,m,20,60,43,1,2,6,0
038,1,Elephant,Short,Right,medium,1,4.2163715,PFT,m,20,60,43,1,2,6,0
038,1,Pig,Short,Right,low,1,0.6959459,PFT,m,20,60,43,1,2,6,0
038,1,Lion,Long,Right,low,1,1.8138718,PFT,m,20,60,43,1,2,6,0
038,1,Chameleon,Long,Right,low,1,0.8986401,PFT,m,20,60,43,1,2,6,0
038,1,Tiger,Long,Right,low,0,1.2742345,PFT,m,20,60,43,1,2,6,0
038,1,Rhino,Short,Left,high,1,1.2105106,PFT,m,20,60,43,1,2,6,0
038,1,Gazelle,Short,Right,low,1,0.6083159,PFT,m,20,60,43,1,2,6,0
038,1,Zebra,Long,Left,high,0,1.7113272,PFT,m,20,60,43,1,2,6,0
038,1,Zebra,Long,Left,low,0,0.5876725,PFT,m,20,60,43,1,2,6,0
038,1,Hippo,Short,Left,high,1,2.0136118,PFT,m,20,60,43,1,2,6,0
038,1,Elephant,Short,Right,high,1,0.9323255,PFT,m,20,60,43,1,2,6,0
038,1,Elephant,Short,Right,low,1,3.1249848,PFT,m,20,60,43,1,2,6,0
038,1,Jaguar,Long,Left,medium,0,0.7368393,PFT,m,20,60,43,1,2,6,0
038,1,Monkey,Long,Left,high,1,0.6185135,PFT,m,20,60,43,1,2,6,0
038,1,Fox,Long,Right,low,0,0.7362406,PFT,m,20,60,43,1,2,6,0
038,1,Jaguar,Long,Left,high,0,3.5359193,PFT,m,20,60,43,1,2,6,0
038,1,Crow,Long,Left,medium,0,1.464538,PFT,m,20,60,43,1,2,6,0
038,1,Rhino,Short,Left,low,1,2.1233156,PFT,m,20,60,43,1,2,6,0
038,1,Panda,Short,Left,low,1,0.9911325,PFT,m,20,60,43,1,2,6,0
038,1,Deer,Short,Left,high,1,1.0921639,PFT,m,20,60,43,1,2,6,0
038,1,Panda,Short,Left,high,1,0.6752698,PFT,m,20,60,43,1,2,6,0
038,1,Bear,Short,Left,high,1,5.1471368,PFT,m,20,60,43,1,2,6,0
038,1,Mole,Short,Right,low,1,0.7872326,PFT,m,20,60,43,1,2,6,0
038,1,Rhino,Short,Left,medium,1,0.5485727,PFT,m,20,60,43,1,2,6,0
